Date,Open,High,Low,Close,Adj Close,Volume
2015-11-24,23.66,24.889999,23.66,23.959999,23.959999,128100
2015-11-25,23.92,25.049999,23.92,24.629998999999998,24.629998999999998,216200
2015-11-27,24.65,25.003,24.200001,24.24,24.24,62100
2015-11-30,24.26,24.790001,24.26,24.540001,24.540001,130000
2015-12-01,24.620001000000002,24.82,21.139999,24.719998999999998,24.719998999999998,149100
2015-12-02,24.65,24.68,23.719998999999998,23.879998999999998,23.879998999999998,71400
2015-12-03,23.879998999999998,24.238001,22.370001000000002,22.68,22.68,118600
2015-12-04,22.84,23.67,21.59,22.459999,22.459999,284600
2015-12-07,22.370001000000002,22.895,21.02,21.629998999999998,21.629998999999998,178800
2015-12-08,21.559998999999998,23.49,21.35,22.84,22.84,469400
2015-12-09,23.0,24.59,21.91,22.870001000000002,22.870001000000002,291500
2015-12-10,23.110001,24.5,22.860001,22.959999,22.959999,233500
2015-12-11,22.6,23.91,22.370001000000002,23.379998999999998,23.379998999999998,447100
2015-12-14,23.17,24.0,21.799999,22.51,22.51,156300
2015-12-15,22.639999,23.91,22.24,22.370001000000002,22.370001000000002,311300
2015-12-16,22.58,22.9,21.719998999999998,22.549999,22.549999,355800
2015-12-17,22.23,23.690001000000002,22.23,22.719998999999998,22.719998999999998,336000
2015-12-18,22.799999,23.530001000000002,21.950001,22.059998999999998,22.059998999999998,208400
2015-12-21,22.09,22.09,18.25,21.32,21.32,1249200
2015-12-22,21.18,21.379998999999998,20.190001000000002,20.219998999999998,20.219998999999998,233800
2015-12-23,20.15,20.41,18.67,18.82,18.82,333000
2015-12-24,18.629998999999998,19.639999,18.629998999999998,19.23,19.23,99800
2015-12-28,19.040001,19.360001,18.33,18.74,18.74,227100
2015-12-29,18.82,19.25,18.5,18.6,18.6,84700
2015-12-30,18.51,19.059998999999998,18.34,18.549999,18.549999,92100
2015-12-31,18.549999,19.25,18.476999,19.059998999999998,19.059998999999998,153600
