Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,41.290001000000004,41.349998,40.299999,40.91,40.111641,12037200
2016-01-05,41.18,41.490002000000004,39.950001,40.52,39.729252,10514200
2016-01-06,40.049999,41.700001,40.0,41.23,40.425388,12393800
2016-01-07,40.970001,41.52,39.68,40.450001,39.660622,11312900
2016-01-08,40.939999,41.360001000000004,40.259997999999996,40.369999,39.58218,8853100
2016-01-11,40.560001,41.200001,39.900002,41.080002,40.278328,15862700
2016-01-12,41.150002,42.360001000000004,40.48,42.0,41.18037,12636000
2016-01-13,42.169998,42.740002000000004,39.66,40.099998,39.317444,12718600
2016-01-14,40.209998999999996,40.779999,38.860001000000004,40.549999,39.758666999999996,11756500
2016-01-15,39.040001000000004,39.889998999999996,38.369999,38.759997999999996,38.003593,18924800
2016-01-19,39.59,39.779999,38.209998999999996,38.860001000000004,38.101653999999996,10505900
2016-01-20,38.529999,39.849998,36.200001,39.060001,38.297748999999996,16089100
2016-01-21,38.93,40.0,38.02,39.790001000000004,39.013504,9781700
2016-01-22,40.0,40.720001,39.57,40.16,39.376278000000006,7247000
2016-01-25,40.02,40.16,38.82,38.880001,38.121258000000005,10113200
2016-01-26,38.73,39.75,38.439999,39.639998999999996,38.866425,8095700
2016-01-27,40.150002,40.869999,39.48,39.689999,38.915447,10186000
2016-01-28,39.610001000000004,39.790001000000004,37.66,38.139998999999996,37.395699,17112300
2016-01-29,37.52,39.09,36.599998,38.990002000000004,38.229118,20957500
2016-02-01,39.0,39.939999,38.630001,39.380001,38.6115,12023500
2016-02-02,38.830002,38.970001,37.0,37.029999,36.307358,12401400
2016-02-03,37.380001,37.610001000000004,35.759997999999996,37.509997999999996,36.777992,12390500
2016-02-04,37.34,38.599998,36.700001,38.209998999999996,37.464329,8585900
2016-02-05,37.709998999999996,38.490002000000004,36.529999,36.75,36.032829,10072700
2016-02-08,36.080002,36.16,34.759997999999996,35.549999,34.951344,12821900
2016-02-09,34.93,36.75,34.91,36.189999,35.580566,11013000
2016-02-10,36.57,37.639998999999996,36.529999,37.119999,36.4949,8114100
2016-02-11,36.470001,37.220001,36.169998,36.490002000000004,35.875526,8096000
2016-02-12,36.919998,37.98,36.419998,37.82,37.183116999999996,9412800
2016-02-16,38.130001,38.77,37.529999,38.610001000000004,37.95982,7147500
2016-02-17,38.950001,39.830002,38.869999,39.34,38.677528,8432500
2016-02-18,39.360001000000004,39.68,38.959998999999996,39.540001000000004,38.874161,9605800
2016-02-19,39.16,40.07,39.040001000000004,39.759997999999996,39.09045,11052400
2016-02-22,40.139998999999996,40.93,40.07,40.84,40.152264,9997300
2016-02-23,40.560001,40.810001,40.169998,40.380001,39.70002,6432200
2016-02-24,40.02,40.830002,39.389998999999996,40.66,39.975296,6103700
2016-02-25,40.759997999999996,41.380001,40.41,41.360001000000004,40.663509000000005,6915200
2016-02-26,41.5,41.599998,40.380001,40.869999,40.181754999999995,7467200
2016-02-29,40.77,41.34,40.5,41.0,40.30957,5791300
2016-03-01,41.439999,42.02,41.060001,41.830002,41.125591,7885800
2016-03-02,41.470001,41.799999,41.290001000000004,41.59,40.889641,7913700
2016-03-03,41.52,42.240002000000004,41.23,41.880001,41.174751,8803500
2016-03-04,42.169998,42.169998,41.419998,41.630001,40.928963,9474100
2016-03-07,41.310001,42.23,40.900002,42.130001,41.42054,6959700
2016-03-08,41.299999,41.41,40.049999,40.77,40.083447,8418300
2016-03-09,40.740002000000004,41.720001,40.52,41.650002,40.948627,8546300
2016-03-10,42.110001000000004,42.110001000000004,40.91,41.630001,40.928963,5812300
2016-03-11,41.889998999999996,42.5,41.700001,42.470001,41.754818,5701500
2016-03-14,42.310001,42.700001,42.119999,42.59,41.872795,4568000
2016-03-15,42.299999,42.490002000000004,41.98,42.110001000000004,41.400878999999996,4445400
2016-03-16,41.810001,42.43,41.59,42.310001,41.597515,4792900
2016-03-17,42.310001,42.310001,41.82,42.099998,41.391045,5960600
2016-03-18,42.310001,43.529999,41.75,43.439999,42.708481,13746000
2016-03-21,43.32,43.779999,43.279999,43.470001,42.737976,4756400
2016-03-22,42.0,43.02,41.84,42.759997999999996,42.039932,6721600
2016-03-23,42.799999,42.860001000000004,41.580002,41.919998,41.214073,9583400
2016-03-24,41.880001,41.950001,40.189999,40.5,39.817993,12515100
2016-03-28,41.0,41.34,40.330002,40.91,40.221084999999995,6402800
2016-03-29,40.900002,41.43,40.77,41.349998,40.653675,6782700
2016-03-30,41.75,42.07,41.360001000000004,41.380001,40.683170000000004,6076800
2016-03-31,41.5,41.68,40.98,41.009997999999996,40.319396999999995,8138000
2016-04-01,40.130001,40.16,39.27,39.52,38.854496000000005,11244100
2016-04-04,39.810001,40.240002000000004,39.150002,39.369999,38.707015999999996,7831200
2016-04-05,39.130001,39.380001,38.740002000000004,38.93,38.274433,7648400
2016-04-06,39.07,39.07,38.34,38.900002,38.244934,5645500
2016-04-07,38.66,39.049999,37.91,38.360001000000004,37.714024,8206700
2016-04-08,38.700001,38.720001,38.119999,38.5,37.851669,6087400
2016-04-11,38.790001000000004,39.549999,38.669998,38.73,38.077801,7932300
2016-04-12,38.82,39.43,38.759997999999996,39.189999,38.530048,5889700
2016-04-13,39.299999,40.009997999999996,38.889998999999996,39.939999,39.267421999999996,12493500
2016-04-14,40.34,41.66,40.25,41.169998,40.476704,10124600
2016-04-15,41.299999,41.360001000000004,40.720001,40.91,40.221084999999995,6982200
2016-04-18,41.18,41.259997999999996,40.439999,40.919998,40.230915,5234200
2016-04-19,40.990002000000004,41.759997999999996,40.970001,41.34,40.643852,6650200
2016-04-20,41.360001000000004,41.709998999999996,41.110001000000004,41.259997999999996,40.565189000000004,5018200
2016-04-21,40.799999,40.93,39.799999,40.009997999999996,39.336242999999996,10782600
2016-04-22,37.68,38.490002000000004,37.009997999999996,38.209998999999996,37.566555,20939500
2016-04-25,38.16,38.400002,36.919998,37.0,36.37693,12670100
2016-04-26,37.27,37.490002000000004,36.259997999999996,36.919998,36.298275,14692700
2016-04-27,36.790001000000004,37.290001000000004,36.52,36.709998999999996,36.091812,12305000
2016-04-28,37.040001000000004,37.09,35.889998999999996,35.970001,35.364269,9836800
2016-04-29,35.810001,35.830002,34.099998,34.689999,34.105831,17807200
2016-05-02,34.990002000000004,35.169998,34.400002,34.43,33.948067,8829800
2016-05-03,34.759997999999996,34.77,33.849998,34.580002,34.095966,10674200
2016-05-04,34.169998,34.299999,33.0,33.209998999999996,32.745144,13402400
2016-05-05,33.279999,33.52,32.73,32.810001,32.350742,11606100
2016-05-06,32.669998,33.150002,32.189999,33.029999,32.567669,12749100
2016-05-09,33.029999,33.799999,32.939999,32.939999,32.478924,9312500
2016-05-10,33.240002000000004,33.799999,33.09,33.77,33.297309999999996,8118200
2016-05-11,33.68,34.040001000000004,32.849998,32.860001000000004,32.400047,8148600
2016-05-12,33.009997999999996,33.02,31.290001,31.33,30.89146,14228200
2016-05-13,31.09,32.009997999999996,31.08,31.51,31.068943,10132500
2016-05-16,31.809998999999998,32.299999,30.99,32.119999,31.670403000000004,12397800
2016-05-17,32.25,33.290001000000004,32.02,32.639998999999996,32.183125,13303400
2016-05-18,32.610001000000004,33.360001000000004,32.34,32.610001000000004,32.153542,9136300
2016-05-19,32.279999,32.59,31.690001000000002,32.150002,31.699986,8875400
2016-05-20,32.299999,32.810001,31.950001,32.009997999999996,31.561939000000002,7278000
2016-05-23,32.029999,32.290001000000004,31.700001,31.73,31.285859999999996,6488600
2016-05-24,31.889999,32.279999,31.85,32.150002,31.699986,6962700
2016-05-25,32.389998999999996,32.900002,32.099998,32.169998,31.719702,7401800
2016-05-26,32.130001,32.34,31.370001000000002,31.51,31.068943,7157800
2016-05-27,31.6,31.84,31.41,31.65,31.206984000000002,8573700
2016-05-31,31.75,31.969998999999998,31.33,31.91,31.463345,9618700
2016-06-01,31.940001000000002,32.259997999999996,31.73,31.950001,31.502785,6415500
2016-06-02,31.67,32.07,31.58,31.67,31.2267,6811900
2016-06-03,31.59,31.6,30.370001000000002,30.809998999999998,30.378742,12424100
2016-06-06,30.77,31.299999,30.379998999999998,31.26,30.822443,8335400
2016-06-07,31.459999,32.869999,31.1,32.360001000000004,31.907045,12424200
2016-06-08,32.630001,32.970001,32.220001,32.509997999999996,32.054943,8173100
2016-06-09,32.25,33.580002,32.25,33.400002,32.932487,8188300
2016-06-10,32.799999,33.48,32.639998999999996,33.139998999999996,32.676121,8252300
2016-06-13,32.990002000000004,32.990002000000004,31.639999,31.799999,31.354878999999997,9225600
2016-06-14,31.809998999999998,31.969998999999998,30.02,30.360001,29.935038,13802900
2016-06-15,30.65,31.1,30.450001,30.49,30.063219,8152300
2016-06-16,29.799999,29.799999,29.02,29.139999,28.732115000000004,18236700
2016-06-17,29.1,29.549999,28.85,29.34,28.929316999999998,15301900
2016-06-20,29.75,30.389999,29.639999,29.709999,29.294135999999998,8359300
2016-06-21,30.290001,30.389999,29.690001000000002,30.02,29.599798,8922900
2016-06-22,30.049999,30.33,29.82,29.889999,29.471615000000003,6675900
2016-06-23,30.25,30.49,29.77,30.33,29.905457000000002,9139900
2016-06-24,28.200001,28.5,27.040001,27.049999,26.67137,36049900
2016-06-27,26.85,26.85,24.85,25.27,24.916286,23170100
2016-06-28,26.120001000000002,26.879998999999998,25.76,26.77,26.395290000000003,20026100
2016-06-29,26.940001000000002,28.07,26.940001000000002,27.700001,27.312271000000003,15008800
2016-06-30,27.860001,28.309998999999998,27.49,28.309998999999998,27.913733,11148300
2016-07-01,28.26,29.52,28.200001,29.33,28.919455,13250000
2016-07-05,29.09,29.16,28.190001000000002,28.93,28.525053000000003,9467000
2016-07-06,27.76,28.4,27.120001000000002,28.35,27.953175,18757500
2016-07-07,28.389999,29.469998999999998,28.309998999999998,29.4,28.988476000000002,11745000
2016-07-08,29.799999,30.280001000000002,29.700001,30.040001,29.61952,13659300
2016-07-11,30.23,31.440001000000002,30.219998999999998,31.16,30.723843,12374400
2016-07-12,32.779999,34.889998999999996,32.75,34.66,34.17485,25515700
2016-07-13,35.0,35.290001000000004,34.119999,34.450001,33.967789,15215100
2016-07-14,35.110001000000004,36.189999,35.0,35.880001,35.377777,16884400
2016-07-15,35.509997999999996,36.060001,35.32,35.889998999999996,35.38763,9817100
2016-07-18,36.029999,36.34,35.759997999999996,36.029999,35.525669,8606800
2016-07-19,35.779999,36.080002,35.330002,36.009997999999996,35.505951,7956300
2016-07-20,36.07,36.73,35.389998999999996,35.919998,35.41721,13098400
2016-07-21,35.099998,35.560001,34.439999,34.959998999999996,34.470646,16429900
2016-07-22,36.450001,36.560001,35.599998,36.360001000000004,35.851051,14704700
2016-07-25,36.349998,36.400002,35.52,35.799999,35.298885,9526700
2016-07-26,35.91,36.68,35.650002,36.549999,36.038391,8871200
2016-07-27,36.5,36.599998,35.900002,36.200001,35.693290999999995,6660900
2016-07-28,36.07,36.529999,35.75,36.34,35.831337,6518800
2016-07-29,36.259997999999996,36.740002000000004,35.5,35.5,35.003094,9138600
2016-08-01,35.540001000000004,35.75,35.099998,35.599998,35.101688,7059000
2016-08-02,35.389998999999996,35.400002,33.380001,33.509997999999996,33.040946999999996,12100400
2016-08-03,33.470001,33.959998999999996,33.169998,33.48,33.110172,8254200
2016-08-04,33.57,33.77,33.0,33.580002,33.209068,6383500
2016-08-05,33.709998999999996,34.720001,33.68,34.439999,34.059566,16437200
2016-08-08,34.220001,34.880001,34.119999,34.349998,33.970558000000004,7142400
2016-08-09,35.209998999999996,35.5,34.540001000000004,34.59,34.207912,7307200
2016-08-10,34.59,34.75,33.740002000000004,34.18,33.802440999999995,5878400
2016-08-11,34.25,35.080002,34.240002000000004,34.959998999999996,34.573822,7665900
2016-08-12,34.740002000000004,35.169998,34.66,34.919998,34.534267,6063900
