Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,32.98,33.970001,31.889999,32.419998,32.419998,2568800
2015-01-05,31.99,32.0,30.299999,30.74,30.74,2890600
2015-01-06,30.860001,31.379998999999998,29.26,30.15,30.15,2967400
2015-01-07,30.4,31.219998999999998,30.200001,30.879998999999998,30.879998999999998,2145100
2015-01-08,31.209999,32.73,30.83,32.32,32.32,2986600
2015-01-09,32.470001,33.18,31.780001000000002,32.630001,32.630001,2737400
2015-01-12,33.0,33.0,31.1,31.360001,31.360001,2413200
2015-01-13,31.719998999999998,31.940001000000002,30.4,30.879998999999998,30.879998999999998,3076400
2015-01-14,30.200001,30.58,29.15,29.719998999999998,29.719998999999998,3501000
2015-01-15,29.799999,30.17,28.25,28.33,28.33,2894200
2015-01-16,28.27,28.940001000000002,27.799999,28.75,28.75,2735400
2015-01-20,28.84,29.99,28.280001000000002,29.32,29.32,4155300
2015-01-21,29.15,30.790001,29.1,30.459999,30.459999,3895700
2015-01-22,30.74,30.99,30.219998999999998,30.690001000000002,30.690001000000002,2897200
2015-01-23,30.530001000000002,30.83,29.75,29.860001,29.860001,2470900
2015-01-26,29.84,30.799999,29.799999,30.200001,30.200001,2798600
2015-01-27,29.200001,29.6,28.32,29.309998999999998,29.309998999999998,3158900
2015-01-28,29.450001,29.75,28.879998999999998,29.139999,29.139999,2162600
2015-01-29,29.280001000000002,29.65,28.18,28.9,28.9,2520800
2015-01-30,28.65,29.41,28.5,29.08,29.08,1804200
2015-02-02,29.290001,30.280001000000002,29.1,30.25,30.25,2440900
2015-02-03,28.0,28.889999,27.0,28.620001000000002,28.620001000000002,8623600
2015-02-04,28.73,29.440001000000002,28.389999,28.83,28.83,2923700
2015-02-05,29.18,30.290001,28.73,29.639999,29.639999,2972400
2015-02-06,29.92,29.940001000000002,28.35,28.49,28.49,2902200
2015-02-09,28.49,29.120001000000002,28.049999,28.860001,28.860001,2370900
2015-02-10,29.200001,30.360001,28.41,29.77,29.77,3322700
2015-02-11,30.34,31.879998999999998,29.639999,31.41,31.41,3795800
2015-02-12,31.51,33.169998,31.049999,32.41,32.41,4198200
2015-02-13,32.610001000000004,33.169998,32.110001000000004,32.810001,32.810001,2486800
2015-02-17,32.990002000000004,32.990002000000004,30.6,30.940001000000002,30.940001000000002,3924200
2015-02-18,31.290001,31.67,30.040001,30.41,30.41,2802900
2015-02-19,30.25,30.950001,30.09,30.65,30.65,1926900
2015-02-20,30.67,31.370001000000002,30.629998999999998,31.07,31.07,2398200
2015-02-23,31.059998999999998,31.5,30.690001000000002,30.790001,30.790001,2492100
2015-02-24,30.51,31.09,30.5,30.82,30.82,2347300
2015-02-25,30.889999,30.889999,29.719998999999998,30.02,30.02,3381700
2015-02-26,29.27,32.400002,29.01,30.059998999999998,30.059998999999998,8448200
2015-02-27,30.059998999999998,30.99,30.059998999999998,30.469998999999998,30.469998999999998,3574300
2015-03-02,31.32,31.75,29.93,30.25,30.25,3133500
2015-03-03,30.219998999999998,30.48,29.25,29.25,29.25,2580500
2015-03-04,29.27,29.27,28.219998999999998,28.93,28.93,2706600
2015-03-05,28.85,29.290001,28.6,29.01,29.01,2036100
2015-03-06,28.959999,29.190001000000002,28.41,28.5,28.5,1710200
2015-03-09,28.5,28.639999,27.709999,28.01,28.01,1842800
2015-03-10,27.75,28.120001000000002,27.549999,27.549999,27.549999,1580600
2015-03-11,27.540001,28.049999,27.200001,27.33,27.33,1595500
2015-03-12,27.35,28.049999,27.129998999999998,27.84,27.84,1746000
2015-03-13,27.84,28.15,27.059998999999998,27.23,27.23,1634000
2015-03-16,27.27,27.4,26.4,26.92,26.92,2168900
2015-03-17,26.9,27.120001000000002,26.290001,26.700001,26.700001,1779900
2015-03-18,27.07,27.700001,26.700001,27.67,27.67,1840100
2015-03-19,27.52,28.02,27.18,27.49,27.49,1534100
2015-03-20,27.719998999999998,27.879998999999998,27.23,27.610001,27.610001,2147200
2015-03-23,27.43,28.1,27.34,27.959999,27.959999,1542700
